elo1,elo2
1513.074,1305.726
1648.223,1601.337
1417.665,1609.378
1294.638,1476.45
1431.046,1502.043
1454.163,1524.162
1577.103,1405.693
1616.515,1423.255
1618.017,1338.438
1382.817,1554.215
1621.349,1500.805
1688.567,1441.302
1486.93,1398.496
1503.258,1470.237
1426.544,1564.094
1582.966,1341.929
1633.044,1508.021
1465.984,1477.186
1589.079,1668.486
1487.902,1625.059
1516.767,1695.309
1589.758,1411.815
1502.946,1569.276
1485.348,1331.396
1445.187,1426.58
1400.584,1536.696
1516.591,1378.461
1335.137,1638.119
1627.956,1582.213
1434.56,1506.965
1629.802,1468.257
1688.289,1510.067
1456.728,1363.436
1492.353,1285.741
1453.942,1573.597
1706.969,1474.171
1535.074,1501.428
1416.377,1663.283
1276.665,1528.485
1431.623,1441.663
1564.401,1471.886
1457.069,1372.878
1323.577,1640.99
1602.876,1619.522
1330.067,1590.646
1584.476,1455.389
1348.278,1424.663
1598.052,1505.107
1499.862,1528.884
1366.168,1493.167
1643.188,1569.95
1666.707,1590.777
1570.959,1611.34
1478.236,1451.372
1461.755,1413.322
1438.994,1541.056
1544.531,1552.369
1384.221,1414.91
1547.921,1360.307
1513.126,1493.822
1513.022,1514.477
1501.146,1450.971
1600.076,1398.355
1477.962,1437.051
1506.522,1467.485
1435.621,1536.424
1566.839,1589.548
1353.243,1674.722
1482.37,1554.985
1508.533,1487.277
1437.532,1544.994
1472.213,1471.517
1435.643,1361.017
1616.959,1439.434
1469.577,1564.092
1532.808,1539.429
1438.113,1514.586
1480.092,1491.637
1389.795,1457.433
1427.736,1460.03
1514.612,1547.407
1637.306,1582.761
1608.636,1534.735
1512.01,1344.966
1453.386,1529.579
1556.471,1419.394
1450.559,1623.133
1620.88,1572.187
1503.032,1346.101
1525.345,1491.56
1529.139,1466.23
1520.238,1484.206
1409.425,1455.099
1440.114,1496.769
1565.25,1480.169
1599.187,1477.198
1437.802,1488.632
1339.744,1510.094
1447.652,1683
1569.205,1517.232
1471.921,1642.42
1428.039,1423.281
1554.575,1436.485
1370.216,1463.428
1499.798,1638.492
1408.937,1576.588
1494.708,1533.305
1500.661,1427.311
1460.431,1506.811
1473.454,1566.928
1555.655,1478.917
1557.665,1431.272
1503.153,1470.124
1579.495,1528.772
1399.116,1532.523
1654.407,1434.529
1450.67,1483.882
1696.712,1470.782
1466.338,1460.887
1557.231,1433.94
1515.193,1440.548
1584.988,1532.29
1434.953,1383.499
1410.772,1535.107
1520.936,1534.855
1523.474,1474.311
1428.824,1463.234
1455.781,1393.948
1426.098,1412.779
1465.348,1529.642
1465.463,1484.671
1460.241,1499.465
1704.26,1557.719
1449.151,1547.727
1562.347,1443.864
1425.636,1588.433
1658.559,1519.833
1571.119,1383.912
1559.559,1478.074
1374.588,1547.729
1551.931,1447.533
1506.267,1469.812
1447.821,1672.125
1523.566,1449.216
1663.3,1478.05
1481.656,1527.973
1444.526,1571.29
1566.236,1527.228
1714.25,1572.813
1507.929,1426.568
1402.239,1430.643
1466.343,1435.926
1391.056,1611.831
1433.761,1404.665
1417.93,1433.397
1431.218,1468.091
1571.485,1491.847
1427.803,1503.345
1517.782,1638.005
1503.261,1382.106
1585.811,1466.406
1679.508,1565.703
1545.774,1722.56
1517.652,1472.819
1507.653,1431.401
1413.803,1541.564
1564.503,1479.496
1556.979,1440.438
1456.468,1583.009
1459.956,1366.266
1419.395,1452.982
1532.113,1455.839
1446.327,1392.179
1519.1,1450.776
1536.319,1685.154
1460.991,1381.958
1516.54,1438.06
1583.18,1688.232
1413.267,1530.515
1484.34,1546.255
1609.532,1535.677
1392.285,1485.597
1531.219,1498.06
1427.421,1619.728
1563.188,1527.588
1617.621,1438.84
1475.309,1417.085
1514.67,1553.555
1706.803,1478.132
1431.072,1532.535
1561.344,1569.996
1390.227,1438.63
1519.659,1469.003
1421.421,1447.903
1424.474,1651.683
1586.511,1406.776
1469.401,1537.385
1463.944,1407.471
1484.322,1630.351
1471.405,1636.346
1410.803,1544.829
1426.111,1572.71
1487.461,1504.34
1518.066,1404.932
1454.428,1549.112
1470.412,1547.855
1387.593,1538.804
1669.381,1397.919
1530.84,1450.664
1481.423,1364.912
1509.179,1715.535
1396.014,1458.553
1398.162,1656.12
1386.971,1555.635
1563.286,1426.529
1484.445,1498.233
1459.064,1399.998
1577.011,1373.421
1415.827,1520.464
1496.498,1552.976
1524.836,1471.338
1728.216,1597.274
1454.981,1676.234
1648.686,1391.066
1542.64,1500.149
1348.103,1438.864
1582.994,1506.637
1583.393,1473.985
1431.694,1540.671
1385.077,1742.097
1382.235,1370.707
1672.047,1493.271
1455.503,1654.11
1567.234,1563.994
1487.204,1329.07
1457.897,1546.632
1420.474,1501.792
1571.898,1443.019
1386.438,1482.24
1692.925,1602.428
1480.886,1569.341
1385.643,1438.29
1496.157,1422.872
1350.21,1319.631
1533.39,1367.744
1572.374,1407.419
1568.736,1375.842
1525.301,1496.643
1446.542,1396.965
1553.156,1435.792
1583.822,1402.732
1428.799,1683.883
1451.364,1459.243
1578.072,1516.837
1513.123,1472.487
1751.332,1485.004
1658.248,1586.118
1416.514,1711.531
1481.434,1500.934
1545.748,1543.951
1395.323,1672.858
1338.012,1411.239
1331.828,1477.993
1434.802,1418.167
1480.331,1580.093
1364.486,1590.891
1397.865,1491.229
1588.689,1475.805
1694.516,1584.47
1529.612,1559.794
1571.508,1494.381
1355.386,1452.756
1716.806,1408.88
1504.018,1434.628
1429.154,1756.005
1497.515,1566.495
1559.449,1375.26
1432.881,1529.957
1455.221,1389.575
1405.674,1434.564
1391.579,1396.511
1706.396,1607.197
1497.999,1456.457
1442.036,1348.18
1458.088,1556.647
1589.787,1743.123
1678.606,1572.589
1476.102,1372.919
1314.688,1605.203
1480.558,1533.051
1436.903,1720.012
1365.829,1450.443
1559.268,1449.434
1619.036,1691.927
1563.166,1487.468
1380.812,1580.175
1557.618,1713.617
1498.601,1340.782
1599.977,1561.845
1482.501,1569.328
1763.581,1300.856
1385.383,1417.9
1372.864,1455.855
1674.414,1459.413
1483.192,1527.267
1405.22,1407.278
1422.337,1483.835
1712.67,1403.871
1548.054,1619.071
1569.392,1475.213
1530.111,1506.978
1421.042,1517.497
1430.32,1536.851
1485.276,1480.542
1533.474,1547.067
1564.572,1437.346
1461.081,1553.775
1502.163,1455.897
1434.843,1424.952
1627.388,1448.012
1367.572,1498.152
1459.026,1410.741
1520.554,1590.648
1400.742,1481.198
1512.083,1716.94
1403.583,1461.206
1541.785,1467.884
1518.582,1538.067
1505.966,1396.754
1460.439,1639.19
1647.397,1505.213
1521.687,1496.273
1399.6,1558.854
1574.279,1384.526
1460.604,1536.923
1490.176,1584.166
1436.21,1519.728
1463.851,1466.183
1459.053,1525.007
1553.065,1522.534
1437.692,1561.627
1488.508,1521.276
1656.245,1414.212
1526.254,1488.049
1498.199,1465.661
1479.103,1547.475
1448.042,1496.011
1538.857,1496.365
1586.676,1385.882
1658.985,1681.549
1474.993,1383.74
1372.13,1455.443
1530.395,1572.572
1551.665,1475.318
1490.278,1512.263
1523.935,1468.734
1585.047,1440.643
1522.959,1558.551
1544.416,1591.079
1697.402,1547.56
1466.742,1509.394
1381.479,1468.468
1359.105,1366.147
1528.962,1427.097
1454.466,1661.568
1474.591,1492.585
1533.456,1480.823
1394.375,1542.322
1569.236,1642.111
1493.48,1493.122
1408.888,1414.272
1447.57,1611.736
1587.558,1486.338
1418.817,1510.9
1471.956,1499.189
1432.452,1436.686
1493.952,1593.239
1481.191,1480.838
1491.641,1537.242
1330.878,1679.349
1602.852,1643.131
1555.736,1464.893
1478.769,1428.268
1508.864,1501.924
1394.893,1457.747
1490.1,1494.946
1593.227,1655.611
1450.947,1554.198
1523.759,1480.669
1402.377,1590.951
1655.032,1509.42
1504.621,1399.78
1526.96,1477.737
1469.357,1577.771
1688.791,1457.408
1460.165,1537.605
1382.499,1450.489
1427.241,1495.802
1596.64,1621.861
1411.235,1444.881
1382.035,1696.62
1449.579,1454.984
1425.399,1506.252
1483.765,1615.008
1385.921,1527.343
1569.206,1607.408
1522.367,1501.28
1466.823,1321.435
1565.645,1483.445
1560.264,1439.999
1565.917,1491.652
1491.179,1406.717
1606.515,1581.848
1460.21,1443.527
1371.877,1395.906
1594.766,1560.595
1469.663,1542.591
1633.83,1488.388
1434.9,1437.174
1492.258,1481.837
1306.422,1544.532
1426.27,1424.876
1652.584,1479.516
1389.509,1532.468
1476.983,1578.029
1383.894,1398.045
1479.54,1655.118
1528.36,1383.889
1545.414,1453.101
1470.811,1580.486
1424.609,1435.335
1401.263,1468.402
1468.604,1609.947
1334.83,1519.708
1516.124,1575.654
1454.386,1557.663
1641.335,1706.777
1598.26,1463.739
1480.883,1554.063
1606.656,1455.032
1482.166,1316.177
1413.571,1369.128
1736.69,1375.139
1537.111,1454.355
1453.037,1611.422
1538.362,1446.373
1444.452,1630.7
1670.919,1400.15
1552.85,1483.894
1485.123,1477.871
1534.178,1508.387
1561.568,1490.458
1435.663,1676.708
1490.486,1620.199
1600.656,1740.276
1394.36,1438.325
1517.464,1428.118
1647.756,1441.489
1371.553,1528.534
1623.519,1506.412
1467.364,1354.58
1626.133,1387.499
1517.113,1525.101
1307.856,1569.379
1381.79,1555.803
1472.536,1427.396
1500.431,1467.622
1531.837,1658.045
1413.745,1541.281
1392.961,1564.998
1488.848,1590.944
1583.9,1457.774
1347.594,1428.983
1552.493,1631.553
1486.11,1423.54
1431.2,1382.078
1446.467,1409.145
1505.529,1481.944
1574.299,1536.684
1510.745,1519.741
1372.595,1302.936
1453.465,1641.083
1757.032,1654.597
1445.648,1329.189
1605.088,1565.613
1536.239,1469.018
1407.818,1578.905
1389.413,1501.831
1772.405,1387.364
1577.603,1669.181
1653.267,1411.865
1447.388,1441.281
1443.747,1474.704
1606.444,1415.938
1397.34,1494.247
1527.241,1520.702
1639.224,1596.026
1288.167,1379.055
1518.454,1583.743
1398.079,1475.716
1468.545,1615.279
1624.991,1512.867
1624.495,1394.753
1504.651,1595.138
1651.646,1448.982
1453.611,1374.252
1591.97,1776.454
1661.535,1449.906
1516.992,1412.952
1407.104,1403.597
1480.878,1543.292
1610.755,1551.647
1621.318,1269.143
1383.315,1325.856
1545.71,1378.72
1443.578,1655.102
1640.246,1551.197
1557.274,1580.085
1535.689,1556.998
1366.357,1628.282
1317.17,1382.658
1790.397,1640.651
1578.027,1264.027
1399.158,1466.896
1470.79,1429.231
1530.787,1626.713
1367.433,1586.661
1381.469,1390.965
1392.001,1626.434
1491.137,1519.704
1445.526,1461.506
1357.768,1473.764
1602.411,1490.04
1642.67,1429.562
1404.021,1651.627
1669.118,1368.414
1351.969,1351.682
1342.059,1579.226
1559.4,1680.197
1392.289,1262.828
1481.575,1383.817
1634.618,1750.852
1532.833,1534.358
1520.8,1577.959
1477.728,1505.872
1429.303,1558.329
1418.446,1658.61
1648.808,1674.697
1362.834,1550.955
1523.319,1576.671
1386.144,1496.019
1515.78,1365.67
1412.779,1667.161
1718.309,1380.592
1594.011,1369.62
1590.789,1596.987
1487.582,1574.853
1670.484,1495.772
1406.572,1475.245
1450.94,1547.804
1669.504,1358.894
1289.448,1327.275
1543.872,1344.758
1682.279,1511.983
1420.436,1369.715
1595.288,1492.786
1438.122,1392.388
1404.413,1606.965
1464.766,1515.842
1378.1,1454.124
1556.38,1484.714
1581.408,1531.475
1439.586,1627.794
1603.944,1474.302
1522.829,1636.817
1520.605,1486.653
1408.505,1450.243
1400.632,1579.486
1553.733,1516.454
1535.228,1476.036
1531.221,1378.976
1550.339,1396.278
1568.209,1413.438
1472.463,1535.033
1596.594,1544.673
1430.269,1417.073
1651.889,1352.009
1601.143,1386.083
1502.773,1469.338
1535.154,1552.846
1472.664,1608.908
1480.215,1507.757
1615.1,1433.844
1356.307,1470.787
1568.631,1691.489
1425.127,1446.505
1501.367,1456.596
1401.87,1543.926
1382.895,1403.936
1346.405,1506.363
1657.493,1596.181
1470.743,1375.679
1546.888,1563.721
1624.977,1605.487
1663.939,1579.777
1623.818,1529.679
1380.589,1458.293
1460.582,1541.111
1443.406,1550.683
1515.882,1412.518
1549.161,1611.546
1471.168,1530.763
1551.533,1478.207
1579.847,1637.488
1612.887,1594.093
1326.489,1478.101
1535.78,1354.648
1459.113,1359.006
1486.795,1670.308
1366.271,1396.634
1368.322,1501.133
1526.279,1583.365
1484.234,1427.825
1396.497,1548.9
1559.641,1412.119
1613.657,1488.764
1408.091,1469.898
1679.142,1341.181
1564.418,1477.961
1597.804,1630.829
1513.167,1348.221
1635.978,1463.871
1470.098,1450.16
1516.009,1545.227
1503.968,1528.274
1341.527,1350.787
1636.371,1562.904
1531.904,1541.027
1548.888,1568.751
1504.785,1340.718
1650.387,1328.577
1339.457,1472.466
1483.909,1603.678
1480.246,1527.457
1457.338,1455.063
1609.362,1558.948
1363.737,1619.27
1440.012,1571.002
1520.21,1340.132
1386.449,1629.955
1500.508,1633.016
1455.396,1644.786
1562.515,1581.417
1403.008,1654.359
1327.845,1585.04
1680.191,1495.127
1535.295,1634.942
1444.184,1394.08
1468.217,1356.527
1324.605,1383.069
1612.721,1521.931
1448.499,1514.408
1517.658,1572.423
1569.629,1489.65
1633.334,1348.065
1574.303,1517.554
1391.739,1478.442
1665.628,1689.51
1427.472,1357.252
1550.779,1567.705
1619.458,1474.866
1493.295,1536.222
1600.431,1459.519
1350.422,1615.97
1503.389,1534.904
1365.215,1377.981
1566.947,1664.27
1564.572,1558.757
1435.912,1444.609
1640.36,1410.793
1346.302,1533.1
1558.049,1381.386
1630.847,1414.051
1463.476,1568.331
1693.049,1705.301
1612.025,1361.81
1581.177,1649.837
1341.039,1538.167
1447.925,1464.945
1485.808,1535.8
1550.153,1385.215
1340.115,1522.625
1493.004,1407.971
1543.694,1636.926
1386.399,1369.256
1729.816,1458.075
1570.378,1357.866
1468.244,1591.892
1509.951,1422.446
1668.534,1456.13
1615.969,1582.909
1374.43,1674.384
1480.244,1498.982
1556.631,1498.548
1560.938,1439.916
1369.057,1579.634
1523.479,1414.322
1321.618,1361.493
1583.56,1468.704
1536.952,1434.744
1432.271,1569.625
1541.122,1731.329
1680.359,1656.861
1451.985,1642.151
1384.253,1456.562
1575.268,1368.455
1484.868,1480.412
1485.554,1523.76
1482.513,1622.201
1507.597,1365.131
1394.162,1566.109
1400.849,1471.629
1543.99,1576.677
1570.79,1414.98
1342.417,1497.392
1580.223,1651.758
1455.584,1455.326
1596.68,1582.008
1470.089,1569.323
1419.888,1553.988
1701.661,1457.694
1685.463,1363.499
1420.502,1420.72
1467.888,1340.694
1664.345,1640.483
1464.231,1370.726
1415.035,1551.344
1457.499,1551.195
1539.551,1429.791
1580.746,1621.59
1485.554,1688.904
1628.886,1476.079
1393.129,1603.752
1628.229,1551.448
1417.895,1479.051
1431.486,1332.503
1518.126,1553.858
1675.942,1321.684
1491.304,1409.735
1534.117,1584.198
1360.058,1355.907
1557.098,1401.572
1432.262,1709.817
1475.15,1419.606
1449.538,1533.544
1568.623,1413.857
1374.633,1571.998
1518.796,1519.56
1598.658,1331.615
1598.754,1509.456
1318.814,1466.39
1384.35,1455.977
1583.61,1686.102
1583.025,1603.679
1697.012,1607.679
1488.374,1678.812
1513.156,1477.447
1391.583,1383.79
1390.047,1453.44
1441.316,1464.286
1389.355,1638.575
1543.766,1360.577
1478.422,1549.104
1402.866,1589.338
1631.258,1401.672
1517.006,1532.499
1485.802,1580.808
1651.736,1365.065
1414.796,1301.094
1715.352,1555.446
1484.109,1473.597
1634.686,1365.32
1559.107,1428.767
1552.555,1476.834
1325.144,1376.194
1475.007,1621.154
1648.558,1605.128
1425.499,1450.933
1293.275,1545.749
1454.896,1453.748
1542.957,1501.551
1395.115,1362.276
1607.525,1585.551
1290.392,1654.525
1357.524,1668.136
1594.61,1642.482
1408.063,1461.006
1512.507,1526.869
1612.861,1637.814
1500.159,1725.049
1404.184,1384.679
1572.63,1516.882
1506.547,1506.774
1442.324,1475.27
1674.362,1533.51
1659.308,1435.067
1580.518,1576.313
1532.634,1285.609
1612.558,1379.12
1382.629,1358.137
1643.031,1489.631
1557.365,1579.95
1732.412,1409.743
1441.365,1426.744
1564.106,1479.22
1523.69,1281.659
1556.877,1429.424
1399.254,1492.795
1510.998,1657.142
1653.923,1515.973
1516.684,1558.574
1396.563,1568.569
1490.892,1494.06
1497.051,1542.727
1433.947,1539.589
1544.671,1494.678
1646.204,1574.744
1478.632,1511.942
1436.774,1448.286
1514.095,1633.017
1350.91,1388.019
1511.936,1417.385
1448.841,1489.941
1539.318,1605.477
1439.211,1439.21
1428.235,1526.342
1584.602,1487.514
1541.917,1466.824
1560.09,1506.713
1374.276,1560.193
1566.044,1320.578
1418.35,1462.342
1525.372,1422.719
1448.656,1450.186
1477.169,1510.108
1659.599,1660.857
1474.844,1510.03
1590.857,1509.213
1402.979,1500.922
1513.978,1668.974
1529.748,1461.613
1412.743,1502.945
1595.537,1443.647
1575.379,1542.138
1569.529,1535.347
1544.536,1635.25
1505.796,1676.854
1491.424,1449.439
1685.205,1491.297
1476.579,1445.139
1317.094,1401.757
1497.813,1431.253
1608.773,1458.613
1510.93,1532.712
1435.096,1440.229
1493.548,1440.337
1468.805,1506.098
1438.02,1621.426
1393.673,1492.729
1479.895,1486.265
1522.015,1460.053
1390.045,1601.164
1585.112,1415.272
1409.664,1532.404
1689.921,1538.713
1612.655,1500.697
1435.453,1328.806
1440.166,1567.131
1469.514,1519.401
1445.96,1522.844
1520.798,1696.608
1526.722,1569.382
1583.787,1503.724
1465.993,1388.909
1701.912,1497.862
1543.971,1566.163
1402.763,1467.21
1716.956,1430.579
1437.203,1484.207
1494.585,1475.019
1592.236,1552.09
1416.714,1560.629
1537.7,1420.409
1464.372,1438.345
1491.141,1597.621
1481.098,1498.907
1568.867,1388.875
1534.776,1423.51
1424.755,1380.934
1603.616,1722.78
1552.734,1489.127
1593.615,1473.968
1516.518,1500.45
1608.77,1375.35
1456.802,1494.33
1531.254,1422.503
1488.506,1547.66
1410.448,1512.802
1485.146,1579.443
1484.991,1434.083
1578.114,1445.632
1487.334,1613.072
1413.59,1502.099
1459.545,1534.067
1365.016,1748.283
1461.953,1383.309
1539.941,1408.477
1368.094,1531.977
1517.049,1512.655
1491.805,1378.298
1480.668,1448.94
1608.039,1711.269
1531.066,1738.711
1529.791,1436.029
1498.389,1596.348
1616.026,1448.906
1362.052,1440.673
1434.942,1499.913
1755.735,1488.335
1553.131,1357.564
1420.685,1504.833
1395.287,1473.07
1479.66,1580.597
1544.706,1360.494
1504.058,1561.193
1372.192,1365.685
1527.296,1476.222
1460.529,1508.051
1471.457,1484.087
1757.182,1764.289
1539.576,1581.164
1414.146,1628.294
1502.671,1586.714
1398.222,1479.781
1354.931,1436.638
1520.709,1588.804
1473.543,1441.273
1550.268,1512.595
1618.515,1559.756
1426.793,1501.672
1538.162,1459.708
1494.622,1384.616
1607.97,1458.515
1512.77,1453.872
1583.925,1737.924
1351.327,1543.81
1533.424,1342.195
1559.368,1619.396
1335.285,1494.363
1640.109,1473.592
1568.241,1555.962
1492.885,1490.117
1494.988,1353.261
1417.713,1488.023
1497.867,1468.356
1552.311,1783.548
1500.002,1451.565
1644.658,1465.847
1476.9,1534.106
1622.574,1461.525
1456.284,1492.947
1723.604,1472.473
1590.985,1598.245
1443.911,1317.755
1385.118,1645.345
1517.155,1342.827
1508.715,1511.893
1339.534,1382.672
1494.17,1533.217
1386.092,1726.985
1651.021,1408.08
1456.934,1633.082
1482.037,1322.257
1451.017,1469.012
1495.229,1518.939
1469.529,1508.448
1486.687,1480.218
1607.911,1532.444
1469.092,1308.201
1581.319,1479.536
1399.949,1525.38
1803.414,1525.865
1554.073,1453.465
1519.643,1459.484
1622.383,1334.117
1659.851,1649.417
1448.018,1505.201
1413.248,1356.276
1507.227,1503.824
1735.862,1626.077
1444.809,1596.474
1385.514,1377.216
1331.352,1399.251
1503.714,1440.599
1506.782,1531.695
1332.484,1506.941
1522.933,1539.815
1625.147,1500.624
1477.353,1461.705
1447.432,1514.277
1464.381,1806.346
1440.543,1485.14
1460.225,1742.738
1521.166,1298.351
1488.087,1405.176
1469.75,1425.122
1419.218,1678.079
1631.189,1369.675
1445.343,1549.971
1619.201,1431.396
1810.502,1637.685
1432.251,1486.247
1504.215,1525.911
1558.534,1466.972
1338.128,1525.095
1493.715,1616.161
1357.554,1488.505
1476.052,1493.271
1319.012,1500.994
1419.633,1575.201
1506.423,1529.924
1681.223,1488.32
1401.601,1477.858
1632.017,1416.074
1392.268,1639.183
1289.594,1447.199
1821.815,1412.075
1512.52,1450.305
1541.805,1461.036
1361.681,1755.764
1626.372,1630.963
1519.262,1333.539
1544.211,1464.646
1377.893,1601.31
1437.777,1651.495
1437.539,1321.345
1510.922,1503.443
1452.815,1653.558
1471.905,1525.425
1405.392,1379.435
1760.494,1500.932
1656.025,1356.951
1556.042,1499.399
1824.224,1315.198
1525.285,1518.047
1557.057,1421.595
1348.102,1531.457
1500.025,1409.666
1642.7,1468.391
1539.477,1825.961
1444.214,1362.438
1314.67,1570.642
1408.01,1616.765
1502.051,1490.742
1508.189,1363.522
1457.331,1520.888
1604.322,1418.193
1493.525,1662.909
1767.902,1508.751
1313.461,1489.14
1400.941,1366.633
1350.067,1653.76
1552.591,1474.888
1516.037,1426.162
1534.553,1663.11
1586.338,1531.89
1393.297,1440.076
1459.656,1506.015
1476.521,1537.364
1514.523,1569.813
1638.871,1514.131
1627.1,1474.792
1365.719,1442.009
1717.863,1406.373
1484.398,1473.296
1545.131,1397.183
1552.214,1521.832
1403.284,1477.251
1525.835,1588.304
1579.371,1506.395
1395.3,1482.418
1500.517,1346.988
1493.747,1560.566
1486.501,1546.454
1484.121,1573.905
1513.311,1608.145
1415.273,1589.867
1567.685,1508.265
1402.725,1364.407
1382.356,1600.952
1495.899,1592.436
1460.74,1721.511
1505.621,1380.019
1461.094,1418.099
1517.276,1496.6
1600.214,1559.958
1399.631,1365.228
1479.171,1469.34
1531.185,1401.904
1546.619,1479.562
1520.94,1483.523
1610.895,1611.058
1604.866,1544.765
1483.469,1507.694
1731.86,1334.542
1619.353,1457.11
1549.115,1588.687
1482.862,1363.954
1402.778,1394.245
1575.845,1500.141
1530.353,1512.963
1600.517,1450.391
1486.902,1421.85
1526.52,1570.214
1451.762,1446.904
1641.385,1545.731
1560.436,1482.802
1343.009,1528.429
1348.652,1534.322
1476.033,1425.328
1438.126,1497.585
1398.767,1612.781
1499.661,1580.568
1593.184,1504.261
1567.587,1501.606
1467.244,1552.572
1493.234,1607.584
1503.714,1381.208
1624.413,1424.567
1490.231,1523.916
1371.695,1541.484
1556.313,1405.037
1474.846,1589.195
1568.391,1575.959
1411.654,1626.157
1624.701,1498.164
1555.251,1562.703
1407.865,1654.749
1493.496,1489.861
1501.632,1631.762
1428.911,1563.978
1502.67,1546.98
1461.326,1443.013
1602.716,1481.588
1594.798,1665.799
1506.961,1349.2
1476.396,1385.391
1468.467,1417.218
1481.363,1532.439
1396.815,1531.989
1511.476,1520.333
1585.964,1330.403
1474.099,1641.502
1518.184,1625.854
1493.973,1495.131
1550.373,1511.293
1400.716,1597.371
1557.537,1618.557
1466.433,1344.868
1364.59,1619.23
1352.614,1607.993
1437.906,1465.746
1599.794,1375.801
1366.656,1484.969
1537.835,1456.265
1563.753,1515.806
1634.743,1480.43
1496.227,1383.026
1519.245,1525.4
1558.033,1551.358
1335.105,1572.797
1476.196,1380.439
1569.22,1506.762
1599.503,1469.859
1407.425,1544.535
1649.004,1402.574
1468.599,1349.695
1553.003,1442.517
1617.648,1607.017
1368.579,1442.743
1634.124,1588.515
1515.857,1476.25
1564.452,1324.099
1362.444,1541.309
1534.673,1510.854
1466.169,1436.103
1572.717,1654.205
1342.044,1538.942
1397.374,1512.355
1497.214,1494.19
1633.167,1570.449
1368.4,1429.468
1472.713,1566.052
1649.923,1587.579
1583.803,1591.498
1503.433,1435.678
1462.079,1495.69
1568.609,1658.429
1319.942,1526.057
1477.919,1542.094
1573.671,1333.705
1466.594,1445.544
1513.486,1579.074
1639.575,1484.615
1507.492,1371.468
1335.788,1532.291
1593.221,1652.101
1626.026,1587.347
1538.26,1338.608
1649.162,1524.177
1486.373,1459.049
1547.264,1301.346
1377.697,1574.937
1572.129,1549.513
1609.133,1444.153
1544.653,1677.525
1331.911,1471.396
1474.6,1320.815
1670.385,1575.859
1604.24,1575.465
1437.538,1543.985
1332.884,1354.783
1547.281,1520.431
1549.276,1551.515
1475.028,1480.061
1609.136,1383.236
1560.816,1686.583
1465.212,1553.038
1559.662,1569.398
1493.285,1436.748
1571.042,1358.639
1480.211,1316.397
1295.572,1561.134
1525.879,1506.578
1313.615,1461.803
1570.569,1616.538
1329.028,1523.765
1479.018,1626.431
1420.706,1529.748
1696.299,1546.909
1489.693,1597.876
1578.936,1408.829
1282.637,1643.246
1541.453,1543.137
1485.231,1350.745
1375.178,1587.607
1459.371,1631.287
1561.939,1521.915
1555.82,1496.335
1309.483,1456.505
1544.482,1543.311
1648.943,1617.193
1599.961,1425.792
1370.815,1290.187
1574.068,1525.63
1541.625,1704.262
1470.662,1487.975
1528.104,1339.724
1516.305,1297.563
1607.077,1521.926
1450.508,1468.425
1519.317,1465.668
1477.58,1321.279
1272.745,1568.476
1540.079,1492.97
1642.056,1355.709
1516.605,1524.05
1723.961,1568.284
1659.461,1591.023
1396.742,1606.676
1385.468,1548.174
1653.139,1448.602
1543.775,1583.094
1536.123,1529.714
1525.621,1574.578
1510.941,1557.71
1622.106,1671.886
1569.159,1485.84
1348.662,1506.897
1578.598,1690.186
1512.133,1662.472
1649.103,1266.643
1448.861,1520.915
1313.019,1539.38
1288.247,1388.867
1499.025,1417.438
1516.204,1419.908
1328.448,1614.551
1602.059,1439.269
1465.335,1651.921
1608.295,1605.19
1427.556,1376.068
1468.804,1411.414
1263.824,1519.008
1309.362,1509.129
1275.999,1407.335
1607.153,1523.969
1627.187,1493.047
1660.489,1586.195
1315.811,1521.081
1401.115,1524.698
1544.682,1543.038
1653.524,1688.802
1479.491,1613.772
1546.829,1504.441
1476.623,1429.865
1555.237,1270.539
1633.55,1452.257
1440.884,1643.611
1413.906,1297.008
1495.184,1247.285
1484.371,1556.087
1664.999,1679.609
1578.493,1439.334
1575.884,1671.822
1535.548,1574.862
1495.948,1521.482
1588.076,1579.935
1662.717,1389.718
1412.794,1505.187
1509.227,1352.522
1644.566,1592.943
1550.108,1453.624
1527.719,1514.267
1613.81,1358.667
1529.671,1603.684
1451.942,1451.247
1423.137,1538.393
1502.422,1524.884
1505.421,1483.253
1614.972,1462.719
1517.408,1329.224
1589.085,1495.03
1443.374,1346.511
1483.712,1536.223
1607.725,1451.939
1427.453,1567.911
1546.986,1497.005
1449.179,1456.217
1508.119,1653.471
1563.718,1599.46
1473.167,1400.465
1319.25,1561.065
1519.187,1430.022
1458.268,1525.201
1352.204,1415.22
1580.144,1620.273
1520.745,1610.485
1636.35,1527.381
1478.531,1461.1
1584.038,1467.929
1484.655,1328.785
1495,1619.423
1552.107,1632.44
1639.691,1382.336
1470.641,1579.729
1461.702,1635.813
1305.942,1489.028
1490.267,1431.361
1560.727,1481.983
1324.412,1487.507
1574.373,1498.044
1587.959,1561.198
1543.271,1561.7
1429.175,1491.295
1584.002,1338.249
1441.587,1525.777
1434.754,1611.529
1551.648,1482.793
1544.004,1331.075
1374.162,1480.724
1522.033,1567.8
1460.69,1398.437
1661.782,1423.36
1460.938,1544.05
1330.608,1632.633
1468.29,1444.562
1608.136,1647.865
1605.808,1560.921
1616.79,1574.42
1490.043,1303.622
1463.896,1413.65
1582.374,1508.297
1522.765,1480.196
1630.024,1492.71
1420.285,1362.176
1466.641,1472.853
1541.507,1625.978
1321.472,1632.805
